InspectionID,ReviewText
70291,NAO ENTREGOU O PRODUTO. EXIJO RESSARCIMENTO.
70292,estou a espera mas ainda nao recebia
70295,Já fiz tal aviso com vocês e até agora nada
70302,"Reclamei a 4 dias q não recebi o produto e até agora não obtive resposta.quando ligo novamente vai pra 1 mensagem automática dizendo q já tem reclamação e vão resolver, nem consigo falar com atendente"
70306,"Não recebi o produto, tentei por várias vezes falar com vcs e não consegui, ninguém me atendeu pra me explicar o motivo de não ter entregue o que comprei!Estou insatisfeita !!"
70311,Compra kit maria escandal Estou em dúvida se é um produto original o kit maria escandalosa...pois o nome do produto é um papel colado...estou em dúvida mas ainda não usei.
70315,"1 é bastante desconfortável machuca a orelha e não segura
2 os celulares não consegue se conectam com o aparelho
3 ele carregou por 4h e a bateria só durou mais hora"
70321,"Quando compramos algo, temos um prazo para pagar é um prazo para receber . Fico empolgada ao esperar o produto chegar e nada :("
70326,"Comprei e após confirmação me dei conta que o produto não atende as minhas especificações e de imediato solicitei cancelamento do pedido. No entanto, o mesmo foi entregue e não consigo devolver."
70327,"Pedi 2 pulseiras e 3 colares, todos para dar de presente, e só recebi 1 colar! E o pior é que consta no status do pedido, pedido entregue, sendo que só recebi um! Frete caro e não veio os produtos!"
70337,Eu compro muito pela net. E este não recebi
70344,O controle não funciona. Algumas teclas tem que apertar várias vezes para funcionar. Outras nem funcionan.
70351,"Recebi apenas 1 memória quando deveriam ser duas. Quero devolver o produto, vou comprar de outro lugar q me garanta a entrega das duas juntas."
70361,Solicitei a devolução mas já se passaram as 48h e ainda não recebi retorno.
70362,"Não fica bom se instalado em azulejos, pois marca muito nos rejuntes, ficando com muitas bolhas..por isso não indico o produto, a loja entregou super rápido."
70364,Produto é muito ruim
70375,"Problemas na comunicação Bom dia. Não veio manual de instrução, estou com dúvidas de como usar. Já enviei email, whatsapp e telefonemas e ninguém responde. Como podemos resolver isso?"
70377,"Infelizmente recebi a cadeira no período correto mas veio faltando uma peça , já envie e-mail para a loja e até o momento não recebi a resposta. ( já se passaram 24h)."
70381,Relógio veio danificado  Relógio veio danificado e não é original
70383,"Ainda aguardando o produto, são 5 panos de chão que ainda não recebi. O que aconteceu?"
70400,Não recomendo Produto com baixa qualidade e resistência.
70408,"No site havia o produto, mas depois constou indisponível. Isso gerou um pouco de irritação pois já havia pago e foi a primeira vez que tive este problema com a lannister. Espero não acontecer novamen"
70412,"Comprei o produto e veio alguns pincéis de outra cor.. Os pincéis para pó, blush, base são bons porém os outros como pincel de concovo é muito duro não é fofinho e as certas caem fácil..."
70413,"Bom dia! Comprei 2 mochilas mais que chegou na terça feira dia 30/01/18, quando eu abri a embalagem só tinha uma mochila e na nota tá cobrando as duas,ou foi desviado pelos Correios ou a loja"
70419,"O produto não correspondeu à expectativa.
Não corresponde à especificação desejada."
70421,Produto diferente  O produto recebido não é o mesmo que foi comprado. Manifesto desejo de fazer devolução.
70425,Estou aguardando até hoje o produto já completou 30 dias de compra
70428,"Péssimo  Produto disponível para compra, porém na hora da entrega não está mais"
70431,Nao recebir o produto
70433,Pensei que era igual na foto mas não é só beleza
70437,O produto entregue não foi o produto anunciado. Estou em processo de devolução.
70443,o produto é caro e pouco atrativo
70445,veio toner preto no lugar do amarelo
70446,"Produto veio somente com 2 parafusos de fixação.
Faltou uma simples conferência.
Nessa, mais demora para receber as peças que faltam ou ainda ter de devolver o produto."
70447,Cadê meu produto ... pra querer saber minha opinião tenho que receber primeiro não é mesmo
70462,"Fiz vários pedidos "" lannister.com.br "", esse pedido veio faltando CD e o lucro não estava embalado no plástico, os outros pedidos vieram os livros embalados no plástico e CD dentro da embalagem."
70464,Cartucho porcaria.
70474,Pedi duas unidades do produto e recebi somente uma. Alem disso recebi outro produto que nao comprei. Tento mandar mensagem e ninguem responde
70475,"Quem embalou devia ter colocado o produto em pé e não deitado, pois o referido produto vazou da embalagem!"
70484,COMPRE 2 UNIDADES E ENTREGARAM 1 E COM ATRASO
70495,Ainda não recebi o produto.
70497,Veio faltando item e estou aguardando uma posição
70499,"Insatisfação  Recebi o produto errado, há três dias tento resolver e não consigo. Quero devolver o que recebi e não sei como fazer. Quero receber o valor de volta, pois tive que comprar meu produto em outra loja."
70526,"Comprei 2 embalagens de um produto e foi entregue apenas 01, já enviei reclamação por e-mail e estou aguardando retorno."
70536,"Não recebi o produto, na hora da compra não percebi que não era das lannister. Odeio entregas pelo correio, péssimo."
70543,Solicitei 2 Cartuchos HP 662 XL PRETO e veio COLORIDO ????. Deixa para lá. Já tive MUITOS problemas com a lannister. É melhor esperar a entrega dos outros produtos solicitados e acabar com isso.
70554,"Funciona, mas os buracos no filtro metalico sao muito grandes e deixam alguns graos passarem."
70563,potes herméticos  otimo
70564,Atraso na entrega  Ainda não recebi o produto é já se passou o prazo solicitado.
70567,Bonito Produto bonito e bom porém na descrição tinha que ter o tamanho achei que era maior e é bem pequeno.
70580,gosto muito de comprar nessa loja
70582,Ainda não recebi o produto posso cancelar a parcela do pedido. e tentar comprar outro.
70598,"Um dos produtos comprados foi entregue, o binóculo. Já o tripé não chegou."
70613,"Infelizmente o produto ainda não chegou. Houve um problema com ele em trânsito, até agora não saiu do lugar, mas também, houve a infelicidade de coincidir com a greve dos Correios. Estou no aguardo!"
70616,"pessimo  péssimo produto, não funciona, não tem manual legível."
70620,"Não foi nem emitida a nota fiscal dentro do prazo de entrega, quero cancelar meu pedido !"
70624,recebi o produto corretamente! porem nao gostei do produto!o produto vem com manual só ingles frances e alemao tive bastante dificuldade para colocar para funcionar!
70636,Esperei pelo produto a quase 20 dias e no dia da entrega falaram que estava indisponível na loja falta de respeito compro nas lannister a bastante tempo nunca tinha passado por isso insatisfeito
70642,"Nenhuma informação, total desleixo"
70649,Não recebi.
70659,"eu paguei o frete para me entregarem em casa mas infelismente eu tive que ir retirar no correio , me senti lesado para que cobram o frete se naõ entregam ."
70667,"Correios de outra cidade Primeiro o produto estava com retirada nos correios de outra cidade. O produto retornou, o reenvio foi solicitado. E agora está constando cancelado no site. Estou aguardando o reenvio da meu pedido."
70678,"espero que chegue o produto
que voces tenham mais pontualidade"
70685,Nunca + targaryen e stark Descaso total Essa é a 3ª reclamação q faço Como comprei com o parceiro qdo ligo na stark n consigo falar com nenhum atendente e n existe retorno da targaryen ou seja...
70686,"Umdos kits chegou certo o outro chegou foi cortina, não pedi cortina.. e não consigo falar com a loja"
70701,Comprei outros dois produtos e chegaram. Agora o Mobile até hj nada.
70715,"Péssimo! Produto errado Demorou para chegar e não veio o produto que comprei. Produto mau embalado, Produto errado e NF dentro do produto em nome de outra pessoa. Péssimo! Quero meu dinheiro de volta!"
70750,Aguardando ansiosamente o produto porém chegou o prazo de entrega e ainda não recebi o produto e não recebi nenhuma informação sobre o atraso ou se teve algum problema com o envio da mercadoria.
70753,No site o shampoo esta como 500ml e chegou um de 300ml... Isso e propagana enganosa
70762,"Minha entrega ainda não foi realizada.Achei que não passaria do prazo estipulado. Informaram que vieram,mas ninguém ouviu chamarem.Isso que dá colocar nos Correios."
70779,Não imaginei que teria varias avarias não fiquei feliz com o produto.
70781,"Recebi o produto danificado a maleta. Na opção meus pedidos em 01/12/2017 solicitei o cancelamento, relatando o acontecido. hoje 12/12 /2017 não recebi nenhum contato."
70789,Nao entregRam o produto Gostaria de saber se vao devolver o meu dinheiro
70790,Ainda nao recebi o produto
70799,"Comprei dois lençóis, paguei frete caro. E a minha surpresa quando recebo, ao invés de dois lençóis veio apenas um. Empresa mal caráter. Nem entrou em contato."
70807,gostei muito bom
70810,"O produto chegou com defeito, má qualidade. Uma boia com valor alto que ao encher ficou torta, depois de uns 10 min cheia abriu a costura. Quero devolver, como faço?"
70814,Só achei que o produto não superou minhas expectativas como a foto do site. Ursinho veio amassado. Poderiam ter caprichado na embalagem para não deformar o produto.
70821,"Recebi um produto que não comprei. Comprei um macaco de pelúcia e recebi um urso. O problema é que preciso do macaco de pelúcia com urgência, para desenvolver um trabalho na escola. Transtorno!!! Quer"
70823,"Insatisfeita,pois a capa celular veio amassada e produto muito fragil."
70824,"O produto que recebi não é o que mostra na imagem, recebi um totalmente diferente"
70828,"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta"
70832,"Pelas imagens achei q fosse tela com moldura. Até pq na discrição está escrito q a espessura e de 2 cm. 
Só q na verdade é um mdf de 3 mm fiquei um pouco fustratado mas tudo bem."
70834,"O pedido chegou em recife, voltou pra são paulo e até agora não conseguimos passar os dados bancários para a devolução do valor pago. pois não ligam para o meu número de contato, só ligam para o outro"
70839,"Solicitei e paguei por 2 toner, recebi somente 1. Quero o toner ou o valor pago a mais!"
70843,nao recomendo  ainda não obtive resposta do porquê do atraso
70847,Ainda não recebi o produto sendo que a compra foi feita em com antecedencia
70867,"O produto chegou intacto, mas a embalagem toda rasgada e o produto parcialmente exposto."
70869,falta item talvez chegue em outro despacho
70871,"Não recomendo Bom dia!
Adquiri 2 cartões e só recebi 1.
Como devo proceder para receber o outro?
Lembrando que solicitei dois de 2 gigas e veio 1 de 4 gigas, não foi o que pedi."
70872,não recomendo o produto não é original e não funciona com perfeição
70884,nunca tive problemas emrelaçao a entrega so que dessa vez nao me entregaram
70896,"Efetuei a compra de 04 unidades conforme nota fiscal, porém recebi somente 01 unidade. Ou seja, estão faltando 03 unidades. Fico no aguardo de um retorno urgente pois estou precisando da mercadoria..."
70902,Gostei receber antes do prazo fiquei muito feliz
70903,"Não houve competência na entrega ou seja, simplesmente o produto não foi entregue, acho q a empresa deveria arcar com as consequências, ou contratar uma transportadora para efetuar as entregas."
70907,MEU PEDIDO NÃO FOI ENTREGUE E NÃO FOI DADA NENHUMA SATISTAÇÃO
70910,"PEDIDO INCOMPLETO Cobrado duas caixas de lente, com a nota fiscal e chegou apenas uma das caixas , utilizo lentes de grau diferente . aconteceu erro na separação do produto e empresa não entrou em contato até o momento"
70912,"o produto veio quebrado ,,, quero devolver"
70919,Não recebi o produto. Estou no aguardo.
70925,"Devolução  Quero devolver, pedi branco com rosas vermelhas, venho bege e é diferente da foto."
70930,"Razoável pelo preço Mais a colcha escorrega muito
E os enchimento era pra ser de travesseiro mais é almofada é alto é duro não dá pra usar como travesseiro"
70933,"O unico ponto positivo foi a entrega dentro do prazo, produto de péssima qualidade, parte interna solta da carcaça e pra piorar não funciona. Foi dinheiro jogado fora. Não recomendo a ninguém."
70936,"Não vou recomendar a loja 😡 Porque eu comprei dois produtos e só recibi um. 
Entrei no site e o outro vcs cancelaram."
70941,"Produto veio recem pintado com verniz com um cheiro muito forte impossível de usar para a função , coar café ."
70965,"Bom vendedor , porém foi entregue um produto diferente da compra efetuada."
70978,"produto com defeito estou desde o dia 22 tentando resolver o problema do produto ter vindo com defeito, mas só me atendem no atendimento eletrônico."
70997,Até o momento não recebi a mercadoria
71001,Não vou recomendar a loja porque não recebi o produto e consta que ainda está aguardando nota fiscal. A previsão era dia 16/02.
71034,"Duas rodinhas da base de um dos produtos não fixam, ou seja, basta empurrar a arara de roupas para elas saírem do eixo. Tive que colar com Tek Bond."
71037,Recebi mas quando eu abrir estava tudo amassado.
71041,"A bicicleta é boa, porém poderia ser melhor. O manual de instruções é em inglês e as correias que prendem o pé são curtas. O seletor de dificuldade também não funciona muito bem."
71044,"Ficou faltando produto que encomendei. O pacote de chá recebi, mas as cápsulas não entregaram era no mesmo pedido."
71046,Não tenho como avaliar até receber o produto. Espero que me dêem uma posição de qdo irão entrega-lo.
71053,"Recebi, mas houve diferenças na orifício da câmera traseira, sensor digital, flash.Ficando fora de centro."
71056,"Sempre comprei nas lannister, só que pela quarta vez está acontecendo atraso na entrega. Espero ainda receber o produto, e quem sabe se fizer uma nova compra seja diferente."
71058,Bom Bom esperar o resultado
71061,"Atendimento muito ruim.  Não temos um rastreamento eficiente e não sabemos porque não entregou , outras lojas que comprei sempre foi entregue antecipado , portanto não gostei é compro com vcs Diogo."
71063,Muito Bom Gostei do produto e chegou antes do prazo.
71067,"Custo x benefício, vale a pena."
71079,"Bom dia Recebi a película quebrada. 

Assim que eu recebi a película ja abri um chamado aqui no site mais ninguém me retornou."
71083,o produto veio quebrado
71091,"Embora tenha pago R$88,46 (2 relógios e frete) só recebi um. Espero q vcs averiguem e me informem. Continuo aguardando"
71094,Boa loja
71097,"O pincel chegou quebrado, não fiquei satisfeita com a mercadoria"
71107,"No site consta como produto entregue por´pem não recebi.
Gostaria de um retorno visto que o mesmo já foi pago"
71112,"Não recebi O produto não chegou ainda, está em atraso."
71118,"Caixa tudo rasgada, carregador quebrado!"
71121,Super recomendo lannister. Entrega tudo no prazo. 🖒🖒👏👏👏
71123,Paguei por dois itens e só veio um.
71124,Ruim Comprei outras vezes e todos foram entregues desta vez não recebi e o site informa q recebi
71129,pessima  produto ja foi devolvido 1 vez por entrega com peças errad assim estornaram o valor para realizar outr compra retornei a compra do mesmo vendedor a cadeira veio correta desta vz porem n veio parafus
71133,Não recebi
71135,Favor responder a tesoura de desfiar veio com defeito preciso trocar
71140,"A mesa tem defeitos em sua tabua, e as pernas parecem que foram pintadas de ultima hora, as duas tabuas que ficam entre as pernas possuem tamanhos diferentes. Faltam parafusos, vieram 8 de 16."
71142,"Faltam peças Recebemos o produto faltando peças.
MANDAMOS E-MAIL FAZENDO CONTATO E NÃO OBTIVEMOS RETORNO."
71157,"Falsificado Cartao que veio não foi o da foto, não era classe 10, além disso é falso, no teste que fiz em um aplicativo, não aparece marca e a capacidade do cartão é diferente,não funcionou nem no cel nem no comp"
71161,"Produto atrasado, loja não cumpre o q promete."
71170,n sei mas ou menos
71172,Quase um mês de atraso na entrega
71179,.....
71192,O papel enruga um pouco ao ser aplicado. Mas é de fácil aplicação
71197,"A entrega chegou dentro do prazo contudo com uma certa demora, pois quando a entrega era feita pela a loja Americana o produto chegava bem antes da data prevista, acredito que da forma que esta o site"
71198,"gostaria de um parecer sobre o meu produto me deram prazo de dois dias uteis e até agora não sei do meu produto ,fiz duas ligações até o momento não fui comunicado até o momento do prazo final 23/3/18"
71215,o produto era pra ter cegado até dia 18 e não chegou
71224,"O anuncio não foi claro , a imagem não condiz ... muito pequeno o pendente achei que era bem maior , não temproteção para a lampada ela fica exposta ... enfim tem que melhorar o anunciado"
71225,perfume falcificado
71229,"Paguei o frete mais o produto não chegou em minha casa, tive q ir buscar nos correios."
71231,"REGULAR O atraso e não envio das mercadorias a residência destinatário é culpa da Loja ou das lannister, que cobra por um serviço que não ocorre? Este só ocorreu pq houve reclamação, o outro foi pego EBCT."
71235,"Não indico pra ninguem, já venceu o prazo e não me deram nenhuma satisfação"
71246,Passou o prazo de entrega e ate o momento não recebi o produto as lannister deveriam ter mais cuidado quando oferece produtos de outras lojas. Tenho que correr atrás agora comprar paga e não receber
71274,"Produto tem um tom de cor diferente da foto. Houve um problema em relação a entrega nos correios, mas a entrega foi feita antes do prazo. Não usei o produto ainda. Mas acredito que seja se boa qualida"
71275,Só ñ gostei pq o produto que comprei falaram que tinham ido na minha residência e ñ tinha ninguém e eu estava o tempo td na minha residência fora isso td certo
71281,"Entrega no prazo, mas não serviu para o meu Carro uma Zafira Expression automática, não lê praticamente nada."
71286,Fiz um pedido com vários ítens os outros já chegaram e este AINDA NÃO CHEGOU NEM TEM COMO RASTREAR
71293,Raquetes não muito boas As raquetes vieram soltando a borracha da Madeira. Tive que colar com uma cola instantânea. Produto nota 3.
71302,"O PRODUTO NÃO ESTAVA DE ACORDO COM A FOTO ILUSTRATIVA.
FIQUEI DESEPICIONADA."
71303,"Comprei 2 unidades com 10 panos de pratos cada,a nota fiscal veio com a quantidade certa só recebi 10 panos de pratos,espero receber uma resposta para minha dúvida,através do email não da p/ responder"
71309,Comprei um chaveador RCA que veio com defeito no cabo RCA e em uma das saídas de áudio. A lannister pediu uns dias para resolver o problema mas nada feito. Retornei ao SAC e desligaram na minha cara.
71313,O atraso na entrega prejudicou a obra
71315,Ja é as egunda vez que tenho problemas com entregas
71329,Comprei dois intes e só chegou um
71333,Não recebi o produto e também não está disponível nos correios da minha cidade.
71347,Recebi somente 1 unidade fiz a compra de duas. Cade a outra unidade
71349,"Faltou peça e má qualidad Não gostei desta loja, a kit colcha não veio o Coração de almofada e ainda de cor diferente da foto, veio beje ao inves de branca. Péssima qualidade tb, é um lençol com babado!!! E a cadeira balança!!"
71357,Aguardo o produto
71360,Produto errado e falso Me foi entregue o modelo errado e não e original. Solicitei a devolução.
71363,Por favor gostaria de saber da minha entrega
71364,Infelizmente já comprei muitos produtos mais dessa vez me sinto insatisfeito com a demora da entrega é com a comunicação para resolver esse problema tanto pelo telefone com pela internet.
71375,"Tudo entregue certo, só o tapete que era bem mais claro do que o da foto. Por isso dos 3 pontos"
71377,pedi dois relógios e até agora só recebi um.
71379,"Pessimo atendimento, sem canal de reclamação 
fornecedor"
71381,a loja como sempre entrega no prazo mas o produto nao recomendo ele nao funcionou ate hoje e nao sei onde levar.
71397,"demora muito para entrega do produto. 
Ja comprei outras coisas no site e tudo ja veio mais a comprar dessa vez mais de mes."
71403,"O prazo apresentado no momento da compra era um, mas depois que efetuei o pagamento mudou sendo postergado para após o natal. E mesmo assim chegou dois dias depois do informado."
71413,"Péssimo  Mercadoria uma porcaria, propaganda enganosa, não comprem."
71422,"Produto chego certo, só meu outro produto ainda não chego ,"
71425,"A foto mostrada na oferta não condiz com o produto, qualidade muito ruim e aparencia muito estranha do produto"
71428,Fiz o pedido e após vários dias já próximo a data de entrega informaram que o produto não estava disponível.
71429,"Holá!
Não recebi o produto é nem um telefonema referente ao que comprei."
71435,Bom atendimento
71437,Negativo  Recebi o produto diferente do q comprei
71446,Até a presente data não recebi e ja paguei a primeira parcela do produto!!!!!
71453,nao chegou o produto ate agora ja faz um mes e nada
71459,Não recebi o produto. Nem sabia que tinha sido uma loja diferente. Achei que tinha sido a stark.
71460,O aparelho celular veio com um defeito na tele a o processador está muito ruim.
71469,Bom.
71472,A tinta da borda preta fica soltando na nossa mão bom que não saltar
71477,"Comorei como 4 litros, mas a capacidade real é de 3.5 litros."
71484,Péssima escolha Fui enganado por esse fornecedor. Não postou o produto até agora e nem nota fiscal. Não recomendo.
71487,"Já recebi todas as outras, menos a vermelha, aguardando resposta suas."
71499,"AINDA NÃO ENTREGOU TODO O PEDIDO, ALÉM DE TER MANDADO A NOTA FISCAL COM O TOTAL DOS ITENS, MANDOU NO FISICO EMBALAGENS SEPARADAS PARA 05UN. 03 CHEGARAM NUM DIA, 01 EM OUTRO E ESTÁ FALTANDO 01UN."
71501,Comprei o produto acreditando ser um tapete mas é um banner de lona.
71504,Mas pena que o drone não funciona
71505,"Disseram q foi entregue sem sucesso sendo q no dia ninguem tinha saído de casa, eu tive q abrir uma reclamação não loja para o produto ser reenviado."
71509,Estou esperando o produto Estou esperando o produto
71514,Demora na entrega do produto
71533,Bom
71540,Não gostei
71547,"Recomendo, produto de ótima qualidade. Superou espectativas."
71548,Quando a venda é efetuada pela própria loja a entrega é mais rápida. Mas chegou no limite.
71551,"Produto sujo O produto veio em mal estado de limpeza, parecia já ter sido usado, o espelho riscado"
71553,Comprei 5 heasets GE e só chegaram 4. Mandei mensagem ao vendedor via stark no dia 05/01 e até agora nenhuma posição sobre o 5º item. No aguardo de alguma posição do vendedor ou do stark...
71555,O produto aimda não chegou !
71562,O produto na foto parece ser diferente do produto que chegou. Não gostei
71565,Produto não entregue O pedido não foi entregue.
71570,Não recomendado  Alojas lannister mantem parceiros que não agem como ela pois comprei 04 colchas de casal chenille e a empresa parceira só me encaminhou uma e nem o codigo de rastreamento das demais foi encaminhado .
71587,"Não recebi o produto  Consta que meu produto foi entregue ,porém não foi"
71588,tranca moto produto fraco
71591,Ruim
71592,Gostei muito chegou bem rápido.
71602,"Produto avariado, quebrado"
71605,E ainda não querem fazer o cancelamento
71608,"Mandou o produto errado e ate hoje não entrou em contado para tentar solucionar o problema, Péssima loja."
71610,"Foi anunciado um kit com doze pinceis de maquiagem, no entanto, recebi apenas um kit com 11. Ou seja, veio incompleto. Apesar de reclamar, até agora não tive uma resposta quanto a isso."
71616,"gostei do prazo de entrega, do atendimento e do produto. nota 10"
71621,"Realizei a compra do produto e o mesmo ainda se encontra em trânsito, o sistema de monitoramento se mercadoria é horrível e as atualizações não são diárias muito menos simultâneas. Péssimo."
71644,"Estou totalmente insatisfeita, comprei dois produtos e está não foi entregue, estão cobrando no meu cartão, e nem se quer me deram uma satisfação, dando produto cancelando, mas não cancelado por mim,"
71656,"Comprei internet em outras loja L/A S/A foi permitido receber na própria loja, agora não aceitaram a solicitação. Estou triste sem saber destino do produto pago e não recebido."
71666,Eu não gostei demorou muito passou do prazo é o produto não chegou e por isso tou cancelando o pedid5
71684,O produto está quebrado
71710,"efetuei a compra e recebi os produtos errados,, entrei em contato e não foi resolvido o problema, jamais comprarei ou indicarei a alguém que compre neste site, pois não é de confiança"
71719,"Solicito a troca do produto pelo pedido correto .
Produto comprado :Capa de máquina lava & seca LG 12Kg PRATA .
Produto recebido : Capa de máquina lava & seca LG 8,5 a 10KG PRATA"
71737,Ainda não recebi o produto
71756,"Sugestão  Apenas um detalhe, a película de vidro não é recomendada para o Xperia XA1 pois a sua tela é abaulada e a película não adere nas margens. A película recomendada é de Gel."
71767,"Na discriminação dizia que era de sisal, mas NÃO É. Vu dar entrada no PROCON."
71772,Apreciei a rapidez da entrega e o valor do produto.
71816,"Recebi somente apenas 1 dos produtos, falta eu receber o Massageador Facial Anti-Idade Vibração Harmonização Energy"
71821,Razoavel Peço um produto por um código e vem outro totalmente diferente.
71824,Até o momento foi satisfatório a compra
71836,"Jamais imaginei ter que esperar mais de 60 dias por um produto, pagar por esse produto é o mesmo não chegar."
71837,Até agora só transtorno por causa desse produto.
71838,A embalagem do produto não veio devidamente lacrada . Não tenho certeza se é original
71839,"Estou satisfeito com a entrega no prazo, mas o box veio todo amassado. E gostaria de fazer uma troca por um box não avariado."
71852,creio que o atraso e dos correios
71857,Os correios fez uma tentativa pois eu não estava em casa era o dia do feriado do dia 12/10 voltou para agência tive que ir buscar na agencia.
71867,"Preciso saber quando será entregue minha encomenda,está me atrapalhando essa demora"
71879,Não recebi Ainda não recebi
71883,Recomendo Já comprei outras vezes e fui bem atendido.
71885,Não recebi a mercadoria.
71886,"Adquiri o produto através da lannister.com em 02/03/2018, mas o até esta data não recebi o produto."
71888,"A resistência deveria vir uma 110 e outra 220.
Vieram duas 110.
Essa foi a razão de meu desapontamento.
E como corrigir?"
71891,Estou com sério problema fiz uma super compra pra vim faltando o meu produto ... e além do mais pagar um frete absurdo para ser entregue pra vim ainda com constrangimento ... quero que resolva logo
71897,Atraso Quero saber se vão entregar o produto ou não. Faz mais de 1 mês que eu comprei.
71906,"Fiz um pedido de 2 cortinas iguais e só recebi uma e mais uma de outro modelo q ainda está pra ser entregue, e paguei pelas três...gostaria de saber se ainda vira a que está faltando."
71907,"O relógio é simples, está ok. A embalagem veio amassada."
71919,Pedi a manta oncinha mandaram uma parecida
71923,"Material horrível ,totalmente diferente do que apresenta na imagem e na descrição , não vale o valor ."
71925,"O produto chegou com um pequeno defeito, que pode ter sido ocasionado no transporte, porém devido a urgência na instalação do mesmo, optei por ficar com ele mesmo assim."
71930,"Ainda não recebi o produto mesmo após incríveis 20 dias para a entrega. 
Mesmo pagando caro por uma simples capa de celular, esse tipo de situação acontece. Absurdo."
71935,O meu pedido ainda não chegou
71940,"Enviei três e-maiils para a empresa afiliada às Lojas lannister sobre uma posição quanto à entrega do produto, não recebi nenhum retorno. Quem me retornou foram as Lojas lannister para me explicar."
71941,Demora no recebimento Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega
71954,5
71960,"Eu ainda não recebi o produto, gostaria de saber o que aconteceu??"
71961,"pedi um produto e no lugar veio outro responsavel ficou de enviar p correto, estou aguardando"
71964,"Comprei o kit do carrinho com bebê conforto e a base e faltou o carrinho, quero uma resposta com urgência."
71973,"comprei dois produtos, o primeiro recebi no prazo correto e o segundo não tive sequer uma satisfação até hoje, estou muito chateada!!!!"
71980,"Frete caro . Apesar de entregar no prazo , demorou bem mais do que outras lojas com o mesmo prazo ."
71985,"O produto foi o correto, chegou no prazo, entretanto houve muita confusão no rastreamento do produto, passando muitos dias para atualizar uma localização que fisicamente dura 90 minutos."
71989,Ainda não recebi a mercadoria! mas como preciso do produto estou esperando que o problema se resolva.
71996,"A película veio com várias marcas circulares, provavelmente provenientes da fabricação.
Não recomendo a película."
72005,"Produto faltando  Fiz o pedido de dois kits de progressiva e só me foi entregue um 
O que eu faço agora para pegar o produto faltante ?"
72013,Ruim
72015,"Produto com defeito Acabei de receber o produto, porem quando abri a caixa, o produto estava rachado e o conteúdo todo espalhado, o produto é adubo químico, com a embalagem estourada será difícil não empedrar!!"
72016,"Produto com problema O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!"
72027,Um dos pes da pelúcia veio com uma mancha escura de sujeira. No mais o produto está em boas condições.
72038,recebi o produto no prazo de entrega só que o bico de engate veio rachado
72040,Preciso resolver um.problema comprei dois produtos mais recebi apenas um
72042,Não dispõe da modalidade expressa. Aguardo minha encomenda há quase 1 mês!
72047,Meu produto consta como entregue mais ele ainda não foi recebido.
72054,NOTA FISCAL E MERCADORIA NÃO CORRESPONDE AO PRODUTO DO PEDIDO
72056,"Não estou satisfeita, pois ainda não recebi o produto."
72060,"recomendo Foi entregue dentro do prazo estabelecido , mas, este prazo é muito longo."
72067,Até a presente data 06.04.18 sendo o prazo de entrega 02.04.18
72068,"só recebi um dos produtos, quando na verdade eu pedi dois"
72077,Comprei um produto e foi entregue outro
72083,Não funciona. Qualidade muito ruim
72090,Defeito A peca veio com defeito.
72091,"Eu comprei para chegar na minha casa e não no correio.O problema é os parceiros da baratheon.minha avaliação é ruim, porque os parceiros da baratheon não está cumprindo a entrega no prazo."
72093,O controle está com problemas e fiz a devolução do mesmo e estou sem reposta a duas semanas
72095,Comprei um produto e empresa enviou outro similar e mais barato. Entrei em contato e não responderam nada sobre a divergência.
72108,"produto entregue, mais os vendedores deveriam ser mais atenciosos."
72113,Não comprem nesse site
72131,bom produto.
72151,"Boa noite 

ao invés do meu quadro eu recebi um jogo de poker! Peço que resolvam o problema o qto antes."
72157,A loja pediu um prazo que eu considero muito longo para entrega e ainda assim não cumpriu
72158,"Meu cadastro estava incorreto e só vi após a confirmação do pedido. Alterei no sistema meu cadastro e estou em contato via site e telefone desde 27/02/18. Até agora não recebi esse pedido, 3 cartuchos"
72159,O Produto enviado foi outro inferior ao vendido.
72163,AINDA NÃO RECEBI O PRODUTO E O STATUS DIZ QUE FOI ENTREGUE. ESSA É A 4A. RECLAMAÇÃO. NENHUMA FOI RESPONDIDA.
72166,"A entrega não foi concluída e não tive uma posição da loja ainda, até o momento aguardo respostas do fornecedor."
72167,Gostaria de saber se tenho que mandar amola poos veio sem corte
72169,6 O produto descreve que a caixa do relogio é metal e o vidro cristal mineral e não é a caixa é resina cromada e o vidro é acrílico.
72173,O produto aparenta não ter o mesmo tamanho anunciado
72177,"Meio demorado mas dented do prazo, ou seja prazo longo... Mas veio TD certinho"
72179,lannister ótima mais o produto é péssimo! Descartável. Quebrou no dia que foi montado. Não recomendo a ninguém.
72181,Sim Faltou 1 luminária. Estou aguardando o envio.
72188,A pintura da moldura chegou descascada.
72189,boa
72197,"Produto não foi entregue O produto ainda não chegou em minhas mãos, peço que verifiquem com os correios aonde foi entregue e quem recebeu."
72204,"ola pessoal nao entendo porque recebi so os tapetes menos as calhas , ate a presente data 
vamos solucionar isso o mais rapido possivel"
